Nanoplot_File,RBK,RL_mean,RQ_mean,RL_median,RQ_median,Total_reads,RL_n50,RL_stdev,Total_bases,total_Gb,RL_max,type,Nanoplot_File_short,Run_ID,Run_ID_pb,library_ID,platform,hsid,wellid,tube_label,concat,hybrid,subsample,amount,hsap,ONT_Q20,dna_extraction_date,cleanup_date,cleanup_method,lib_prep_kit
Hsap_meta_e4.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,2960,21,1809,21,5454832,5021,3767,16150918900,16.151,143179,,Hsap_meta_e4,NaN,NaN,multiple,ont,699,e4,FB00855176,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_e5.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,11670,21,9461,21,364367,16989,9648,4252315928,4.252,151171,,Hsap_meta_e5,NaN,NaN,multiple,ont,699,e5,FB00934057,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_e6.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,6366,20,3860,20,1476883,10334,8646,9402783875,9.403,348943,,Hsap_meta_e6,NaN,NaN,multiple,ont,699,e6,FB00052197,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_f1.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,2470,21,772,22,91747,7858,5463,226688399,0.227,118007,,Hsap_meta_f1,NaN,NaN,multiple,ont,742,f1,FB00854279,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_f2.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,2979,21,1582,21,3041461,5621,4805,9061279193,9.061,123159,,Hsap_meta_f2,NaN,NaN,multiple,ont,742,f2,FB00860607,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_f3.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,2596,21,1499,21,1059967,4290,4023,2751989660,2.752,117457,,Hsap_meta_f3,NaN,NaN,multiple,ont,742,f3,FB00259855,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_f4.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,3213,21,1748,21,237858,6100,4865,764380261,0.764,112806,,Hsap_meta_f4,NaN,NaN,multiple,ont,742,f4,FB01923469,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_f5.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,10309,20,7657,20,465,15575,9537,4793745,0.005,100342,,Hsap_meta_f5,NaN,NaN,multiple,ont,742,f5,FB00934212,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_f6.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,6329,20,3866,20,1046033,10593,7444,6621335345,6.621,170109,,Hsap_meta_f6,NaN,NaN,multiple,ont,742,f6,FB01122668,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_g1.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,2704,21,1306,21,91121,5764,4506,246466032,0.246,100158,,Hsap_meta_g1,NaN,NaN,multiple,ont,791,g1,FB00864487,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_g2.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,4916,21,2872,21,189551,8657,6795,931858478,0.932,116995,,Hsap_meta_g2,NaN,NaN,multiple,ont,791,g2,FB00856368,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_g3.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,4544,21,3140,21,396211,7158,4596,1800389847,1.800,127758,,Hsap_meta_g3,NaN,NaN,multiple,ont,791,g3,FB00259882,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_g4.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,3594,21,2270,21,1175169,5888,4358,4223968088,4.224,153630,,Hsap_meta_g4,NaN,NaN,multiple,ont,791,g4,FB01923141,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_g5.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,3690,21,1993,21,985678,6888,5100,3637166171,3.637,163295,,Hsap_meta_g5,NaN,NaN,multiple,ont,791,g5,FB00934229,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_g6.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,4829,20,2888,20,404074,7793,6137,1951276069,1.951,112361,,Hsap_meta_g6,NaN,NaN,multiple,ont,791,g6,FB01126148,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_h1.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,4012,21,1636,21,79453,9474,6536,318837157,0.319,97235,,Hsap_meta_h1,NaN,NaN,multiple,ont,798,h1,FB00864436,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_h2.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,5291,21,1809,21,147975,16112,9000,782962477,0.783,116621,,Hsap_meta_h2,NaN,NaN,multiple,ont,798,h2,FB00853579,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_h3.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,4799,21,2736,21,67502,9169,6202,323942849,0.324,80275,,Hsap_meta_h3,NaN,NaN,multiple,ont,798,h3,FB00862899,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_h4.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,4705,21,2084,21,28255,11061,6936,132944633,0.133,185982,,Hsap_meta_h4,NaN,NaN,multiple,ont,798,h4,FB00267565,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_h5.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,1903,21,1069,21,3172317,3331,2607,6038093094,6.038,112827,,Hsap_meta_h5,NaN,NaN,multiple,ont,798,h5,FB00942219,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat.no_hsap.Q20_nanoplot.html,NaN,8194,20,4781,20,1355046,14597,9778,11103182617,11.103,447613,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,1,0,0,NaN,no_hsap,1,NaN,NaN,NaN,NaN
Hsap_meta_a1.v1.pb.concat.no_hsap_nanoplot.html,NaN,8196,29,7488,36,421720,9164,3419,3456638737,3.457,32061,,Hsap_meta_a1,NaN,NaN,multiple,pb,526,a1,FB00862391,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_a2.v1.pb.concat.no_hsap_nanoplot.html,NaN,10444,28,10332,34,165347,13250,5298,1726877481,1.727,41838,,Hsap_meta_a2,NaN,NaN,multiple,pb,526,a2,FB00055451,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_a3.v1.pb.concat.no_hsap_nanoplot.html,NaN,8959,29,7355,37,1612828,11335,5250,14450383910,14.450,39701,,Hsap_meta_a3,NaN,NaN,multiple,pb,526,a3,FB00852347,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_a4.v1.pb.concat.no_hsap_nanoplot.html,NaN,10193,28,9673,36,970573,12626,5235,9893486885,9.893,55315,,Hsap_meta_a4,NaN,NaN,multiple,pb,526,a4,FB00259294,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_a5.v1.pb.concat.no_hsap_nanoplot.html,NaN,7606,29,5926,37,836028,9236,4873,6359205618,6.359,41614,,Hsap_meta_a5,NaN,NaN,multiple,pb,526,a5,FB00942023,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_a6.v1.pb.concat.no_hsap_nanoplot.html,NaN,8228,27,7858,33,4436775,9698,3801,36509387134,36.509,38936,,Hsap_meta_a6,NaN,NaN,multiple,pb,526,a6,FB00935408,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_b1.v1.pb.concat.no_hsap_nanoplot.html,NaN,7408,31,6704,39,3435864,7903,2996,25453523148,25.454,36888,,Hsap_meta_b1,NaN,NaN,multiple,pb,549,b1,FB00863048,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_b2.v1.pb.concat.no_hsap_nanoplot.html,NaN,7095,29,5874,36,23140,9101,4042,164194783,0.164,29253,,Hsap_meta_b2,NaN,NaN,multiple,pb,549,b2,FB00056005,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_b3.v1.pb.concat.no_hsap_nanoplot.html,NaN,8719,29,7487,37,1260868,10220,4476,10994691139,10.995,39815,,Hsap_meta_b3,NaN,NaN,multiple,pb,549,b3,FB00851106,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_b4.v1.pb.concat.no_hsap_nanoplot.html,NaN,7583,30,6790,38,3670156,8832,3741,27831780763,27.832,50581,,Hsap_meta_b4,NaN,NaN,multiple,pb,549,b4,FB00259103,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_b5.v1.pb.concat.no_hsap_nanoplot.html,NaN,6764,29,5506,38,2557911,7894,4022,17304139806,17.304,39294,,Hsap_meta_b5,NaN,NaN,multiple,pb,549,b5,FB00929817,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_b6.v1.pb.concat.no_hsap_nanoplot.html,NaN,7028,29,5995,37,940157,8568,3921,6607846362,6.608,38399,,Hsap_meta_b6,NaN,NaN,multiple,pb,549,b6,FB00936043,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_c1.v1.pb.concat.no_hsap_nanoplot.html,NaN,8296,30,7576,39,1081662,9061,3386,8973681908,8.974,35173,,Hsap_meta_c1,NaN,NaN,multiple,pb,553,c1,FB00863032,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_c2.v1.pb.concat.no_hsap_nanoplot.html,NaN,6747,29,5781,37,303109,7934,3673,2045085818,2.045,31893,,Hsap_meta_c2,NaN,NaN,multiple,pb,553,c2,FB00256007,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_c3.v1.pb.concat.no_hsap_nanoplot.html,NaN,8466,29,7589,38,100152,9393,3959,847902933,0.848,36807,,Hsap_meta_c3,NaN,NaN,multiple,pb,553,c3,FB00252480,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_c4.v1.pb.concat.no_hsap_nanoplot.html,NaN,6545,30,5531,39,3358731,7777,3805,21983856888,21.984,62253,,Hsap_meta_c4,NaN,NaN,multiple,pb,553,c4,FB00258936,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_c5.v1.pb.concat.no_hsap_nanoplot.html,NaN,7803,29,5949,37,693729,10027,5104,5413404652,5.413,37106,,Hsap_meta_c5,NaN,NaN,multiple,pb,553,c5,FB00941897,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_c6.v1.pb.concat.no_hsap_nanoplot.html,NaN,6240,30,5477,38,23213,7284,3363,144856991,0.145,31271,,Hsap_meta_c6,NaN,NaN,multiple,pb,553,c6,FB01123264,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_d1.v1.pb.concat.no_hsap_nanoplot.html,NaN,7933,29,6873,36,947526,8862,3865,7516897088,7.517,52650,,Hsap_meta_d1,NaN,NaN,multiple,pb,603,d1,FB00860553,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_d2.v1.pb.concat.no_hsap_nanoplot.html,NaN,8432,29,7026,37,1080469,9886,4533,9111179212,9.111,37585,,Hsap_meta_d2,NaN,NaN,multiple,pb,603,d2,FB00260359,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_d3.v1.pb.concat.no_hsap_nanoplot.html,NaN,8314,29,7405,38,2354940,10575,4549,19581150221,19.581,61285,,Hsap_meta_d3,NaN,NaN,multiple,pb,603,d3,FB00924738,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_d4.v1.pb.concat.no_hsap_nanoplot.html,NaN,7950,29,6491,36,1708464,9417,4681,13582982882,13.583,45174,,Hsap_meta_d4,NaN,NaN,multiple,pb,603,d4,FB00936960,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_d5.v1.pb.concat.no_hsap_nanoplot.html,NaN,7219,29,6251,38,6737853,8350,3879,48641553826,48.642,40448,,Hsap_meta_d5,NaN,NaN,multiple,pb,603,d5,FB00258078,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_e1.v1.pb.concat.no_hsap_nanoplot.html,NaN,10221,30,10123,38,73599,12228,4643,752264960,0.752,34224,,Hsap_meta_e1,NaN,NaN,multiple,pb,699,e1,FB00056255,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_e2.v1.pb.concat.no_hsap_nanoplot.html,NaN,10123,28,9536,34,139237,13126,5437,1409540658,1.410,41466,,Hsap_meta_e2,NaN,NaN,multiple,pb,699,e2,FB00853589,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_e3.v1.pb.concat.no_hsap_nanoplot.html,NaN,9341,29,7715,37,814923,12060,5451,7612261191,7.612,41004,,Hsap_meta_e3,NaN,NaN,multiple,pb,699,e3,FB00858662,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_e4.v1.pb.concat.no_hsap_nanoplot.html,NaN,8233,29,7535,37,1551123,9268,3459,12771301419,12.771,35808,,Hsap_meta_e4,NaN,NaN,multiple,pb,699,e4,FB00855176,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_e5.v1.pb.concat.no_hsap_nanoplot.html,NaN,9247,28,8001,36,2404828,11554,5091,22239627427,22.240,51536,,Hsap_meta_e5,NaN,NaN,multiple,pb,699,e5,FB00934057,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_e6.v1.pb.concat.no_hsap_nanoplot.html,NaN,6772,30,5959,39,1747580,7423,3172,11835310443,11.835,37361,,Hsap_meta_e6,NaN,NaN,multiple,pb,699,e6,FB00052197,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_f1.v1.pb.concat.no_hsap_nanoplot.html,NaN,9593,28,9352,35,548555,11586,4304,5262388471,5.262,33532,,Hsap_meta_f1,NaN,NaN,multiple,pb,742,f1,FB00854279,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_f2.v1.pb.concat.no_hsap_nanoplot.html,NaN,7016,29,5758,36,156468,9340,4153,1097905837,1.098,34935,,Hsap_meta_f2,NaN,NaN,multiple,pb,742,f2,FB00860607,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_f3.v1.pb.concat.no_hsap_nanoplot.html,NaN,9244,29,7725,37,406730,11117,5209,3760038388,3.760,50666,,Hsap_meta_f3,NaN,NaN,multiple,pb,742,f3,FB00259855,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_f4.v1.pb.concat.no_hsap_nanoplot.html,NaN,8825,29,8072,38,1718921,10670,4471,15170982185,15.171,58327,,Hsap_meta_f4,NaN,NaN,multiple,pb,742,f4,FB01923469,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_f5.v1.pb.concat.no_hsap_nanoplot.html,NaN,6991,29,6122,38,769153,7588,3488,5377628217,5.378,36748,,Hsap_meta_f5,NaN,NaN,multiple,pb,742,f5,FB00934212,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_f6.v1.pb.concat.no_hsap_nanoplot.html,NaN,7830,29,6987,38,197055,8751,3622,1543065537,1.543,36648,,Hsap_meta_f6,NaN,NaN,multiple,pb,742,f6,FB01122668,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_g1.v1.pb.concat.no_hsap_nanoplot.html,NaN,9967,30,9655,38,878415,10932,3466,8755371388,8.755,39377,,Hsap_meta_g1,NaN,NaN,multiple,pb,791,g1,FB00864487,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_g2.v1.pb.concat.no_hsap_nanoplot.html,NaN,8841,29,8465,35,960519,11302,4527,8492834727,8.493,37667,,Hsap_meta_g2,NaN,NaN,multiple,pb,791,g2,FB00856368,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_g3.v1.pb.concat.no_hsap_nanoplot.html,NaN,7135,29,6011,37,2115714,8222,3943,15097311684,15.097,37479,,Hsap_meta_g3,NaN,NaN,multiple,pb,791,g3,FB00259882,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_g4.v1.pb.concat.no_hsap_nanoplot.html,NaN,8121,29,7204,38,5046887,9610,4211,40986251661,40.986,59959,,Hsap_meta_g4,NaN,NaN,multiple,pb,791,g4,FB01923141,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_g5.v1.pb.concat.no_hsap_nanoplot.html,NaN,9699,28,9230,35,1331937,11523,4293,12918400086,12.918,37936,,Hsap_meta_g5,NaN,NaN,multiple,pb,791,g5,FB00934229,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_g6.v1.pb.concat.no_hsap_nanoplot.html,NaN,8555,29,8044,37,110841,9589,3349,948277489,0.948,25064,,Hsap_meta_g6,NaN,NaN,multiple,pb,791,g6,FB01126148,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_h1.v1.pb.concat.no_hsap_nanoplot.html,NaN,8781,30,7716,39,1399374,9719,4112,12288335284,12.288,46533,,Hsap_meta_h1,NaN,NaN,multiple,pb,798,h1,FB00864436,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_h2.v1.pb.concat.no_hsap_nanoplot.html,NaN,8773,29,7507,35,382401,11990,5110,3354922350,3.355,33230,,Hsap_meta_h2,NaN,NaN,multiple,pb,798,h2,FB00853579,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_h3.v1.pb.concat.no_hsap_nanoplot.html,NaN,12310,28,12188,34,63924,12987,3423,786931942,0.787,28832,,Hsap_meta_h3,NaN,NaN,multiple,pb,798,h3,FB00862899,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_h4.v1.pb.concat.no_hsap_nanoplot.html,NaN,9219,29,8561,38,615157,11070,4890,5671287847,5.671,53166,,Hsap_meta_h4,NaN,NaN,multiple,pb,798,h4,FB00267565,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_h5.v1.pb.concat.no_hsap_nanoplot.html,NaN,7734,29,6742,37,130271,8501,3919,1007575044,1.008,33073,,Hsap_meta_h5,NaN,NaN,multiple,pb,798,h5,FB00942219,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_h6.v1.pb.concat.no_hsap_nanoplot.html,NaN,7952,29,7097,36,5554527,9800,4096,44169501747,44.170,41796,,Hsap_meta_h6,NaN,NaN,multiple,pb,798,h6,FB00258005,1,0,0,NaN,no_hsap,0,,,,
Hsap_meta_a6.v1.ont.concat.no_hsap.sub_10G_nanoplot.html,NaN,12311,15,6041,17,812270,27340,15200,10000003821,10.000,213325,,Hsap_meta_a6,NaN,NaN,multiple,ont,526,a6,FB00935408,0,0,1,10G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_a6.v1.ont.concat.no_hsap.sub_1G_nanoplot.html,NaN,12243,15,6043,17,81678,27158,15096,1000000136,1.000,189641,,Hsap_meta_a6,NaN,NaN,multiple,ont,526,a6,FB00935408,0,0,1,1G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_a6.v1.ont.concat.no_hsap.sub_20G_nanoplot.html,NaN,12282,15,6025,17,1628283,27276,15168,20000026600,20.000,246362,,Hsap_meta_a6,NaN,NaN,multiple,ont,526,a6,FB00935408,0,0,1,20G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_a6.v1.ont.concat.no_hsap.sub_30G_nanoplot.html,NaN,12283,15,6031,17,2442298,27264,15148,30000014889,30.000,355451,,Hsap_meta_a6,NaN,NaN,multiple,ont,526,a6,FB00935408,0,0,1,30G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_a6.v1.ont.concat.no_hsap.sub_40G_nanoplot.html,NaN,12297,15,6033,17,3252659,27298,15179,40000009543,40.000,355451,,Hsap_meta_a6,NaN,NaN,multiple,ont,526,a6,FB00935408,0,0,1,40G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_a6.v1.ont.concat.no_hsap.sub_5G_nanoplot.html,NaN,12290,15,6025,17,406805,27267,15194,5000004468,5.000,223554,,Hsap_meta_a6,NaN,NaN,multiple,ont,526,a6,FB00935408,0,0,1,5G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_d5.v1.ont.concat.no_hsap.sub_10G_nanoplot.html,NaN,3658,15,1403,16,2733519,9051,5803,10000007075,10.000,173928,,Hsap_meta_d5,NaN,NaN,multiple,ont,603,d5,FB00258078,0,0,1,10G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_d5.v1.ont.concat.no_hsap.sub_1G_nanoplot.html,NaN,3667,15,1408,16,272653,9102,5812,1000027971,1.000,167511,,Hsap_meta_d5,NaN,NaN,multiple,ont,603,d5,FB00258078,0,0,1,1G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_d5.v1.ont.concat.no_hsap.sub_20G_nanoplot.html,NaN,3656,15,1404,16,5469320,9037,5804,20000016029,20.000,201376,,Hsap_meta_d5,NaN,NaN,multiple,ont,603,d5,FB00258078,0,0,1,20G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_d5.v1.ont.concat.no_hsap.sub_30G_nanoplot.html,NaN,3661,15,1402,16,8194280,9062,5815,30000011708,30.000,239655,,Hsap_meta_d5,NaN,NaN,multiple,ont,603,d5,FB00258078,0,0,1,30G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_d5.v1.ont.concat.no_hsap.sub_40G_nanoplot.html,NaN,3658,15,1402,16,10932847,9054,5808,40000001039,40.000,249798,,Hsap_meta_d5,NaN,NaN,multiple,ont,603,d5,FB00258078,0,0,1,40G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_d5.v1.ont.concat.no_hsap.sub_5G_nanoplot.html,NaN,3650,15,1403,16,1369776,9015,5788,5000019054,5.000,187589,,Hsap_meta_d5,NaN,NaN,multiple,ont,603,d5,FB00258078,0,0,1,5G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat.no_hsap.sub_10G_nanoplot.html,NaN,5006,15,1847,16,1997533,13205,8296,10000027794,10.000,227366,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,0,0,1,10G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat.no_hsap.sub_1G_nanoplot.html,NaN,4984,15,1832,16,200617,13068,8237,1000005606,1.000,191771,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,0,0,1,1G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat.no_hsap.sub_20G_nanoplot.html,NaN,5002,15,1845,16,3998025,13187,8292,20000042457,20.000,347246,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,0,0,1,20G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat.no_hsap.sub_30G_nanoplot.html,NaN,5007,15,1846,16,5990548,13221,8304,30000002979,30.000,447613,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,0,0,1,30G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat.no_hsap.sub_40G_nanoplot.html,NaN,5005,15,1845,16,7991545,13208,8296,40000011358,40.000,304301,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,0,0,1,40G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_h6.v1.ont.concat.no_hsap.sub_5G_nanoplot.html,NaN,4998,15,1838,16,1000377,13200,8293,5000003721,5.000,447613,,Hsap_meta_h6,NaN,NaN,multiple,ont,798,h6,FB00258005,0,0,1,5G,no_hsap,0,NaN,NaN,NaN,NaN
Hsap_meta_a6.v1.pb.concat.no_hsap.sub_10G_nanoplot.html,NaN,8226,27,7857,33,1215550,9697,3797,10000006498,10.000,38523,,Hsap_meta_a6,NaN,NaN,multiple,pb,526,a6,FB00935408,0,0,1,10G,no_hsap,0,,,,
Hsap_meta_a6.v1.pb.concat.no_hsap.sub_1G_nanoplot.html,NaN,8232,27,7854,33,121466,9690,3797,1000002031,1.000,32398,,Hsap_meta_a6,NaN,NaN,multiple,pb,526,a6,FB00935408,0,0,1,1G,no_hsap,0,,,,
Hsap_meta_a6.v1.pb.concat.no_hsap.sub_20G_nanoplot.html,NaN,8229,27,7858,33,2430246,9697,3800,20000000295,20.000,38936,,Hsap_meta_a6,NaN,NaN,multiple,pb,526,a6,FB00935408,0,0,1,20G,no_hsap,0,,,,
Hsap_meta_a6.v1.pb.concat.no_hsap.sub_30G_nanoplot.html,NaN,8230,27,7859,33,3645119,9700,3801,30000009945,30.000,38936,,Hsap_meta_a6,NaN,NaN,multiple,pb,526,a6,FB00935408,0,0,1,30G,no_hsap,0,,,,
Hsap_meta_a6.v1.pb.concat.no_hsap.sub_5G_nanoplot.html,NaN,8226,27,7863,33,607775,9689,3794,5000009081,5.000,37521,,Hsap_meta_a6,NaN,NaN,multiple,pb,526,a6,FB00935408,0,0,1,5G,no_hsap,0,,,,
Hsap_meta_d5.v1.pb.concat.no_hsap.sub_10G_nanoplot.html,NaN,7221,29,6254,38,1384720,8355,3881,10000006836,10.000,36538,,Hsap_meta_d5,NaN,NaN,multiple,pb,603,d5,FB00258078,0,0,1,10G,no_hsap,0,,,,
Hsap_meta_d5.v1.pb.concat.no_hsap.sub_1G_nanoplot.html,NaN,7213,29,6238,38,138631,8332,3893,1000002893,1.000,32353,,Hsap_meta_d5,NaN,NaN,multiple,pb,603,d5,FB00258078,0,0,1,1G,no_hsap,0,,,,
Hsap_meta_d5.v1.pb.concat.no_hsap.sub_20G_nanoplot.html,NaN,7219,29,6251,38,2770442,8350,3879,20000009127,20.000,35878,,Hsap_meta_d5,NaN,NaN,multiple,pb,603,d5,FB00258078,0,0,1,20G,no_hsap,0,,,,
Hsap_meta_d5.v1.pb.concat.no_hsap.sub_30G_nanoplot.html,NaN,7220,29,6251,38,4155010,8353,3879,30000011753,30.000,38849,,Hsap_meta_d5,NaN,NaN,multiple,pb,603,d5,FB00258078,0,0,1,30G,no_hsap,0,,,,
Hsap_meta_d5.v1.pb.concat.no_hsap.sub_40G_nanoplot.html,NaN,7220,29,6253,38,5539529,8351,3879,40000000652,40.000,40448,,Hsap_meta_d5,NaN,NaN,multiple,pb,603,d5,FB00258078,0,0,1,40G,no_hsap,0,,,,
Hsap_meta_d5.v1.pb.concat.no_hsap.sub_5G_nanoplot.html,NaN,7223,29,6258,38,692168,8358,3882,5000000386,5.000,37916,,Hsap_meta_d5,NaN,NaN,multiple,pb,603,d5,FB00258078,0,0,1,5G,no_hsap,0,,,,
Hsap_meta_h6.v1.pb.concat.no_hsap.sub_10G_nanoplot.html,NaN,7952,29,7098,36,1257517,9798,4097,10000000130,10.000,34718,,Hsap_meta_h6,NaN,NaN,multiple,pb,798,h6,FB00258005,0,0,1,10G,no_hsap,0,,,,
Hsap_meta_h6.v1.pb.concat.no_hsap.sub_1G_nanoplot.html,NaN,7955,29,7102,36,125693,9814,4103,1000003209,1.000,30426,,Hsap_meta_h6,NaN,NaN,multiple,pb,798,h6,FB00258005,0,0,1,1G,no_hsap,0,,,,
Hsap_meta_h6.v1.pb.concat.no_hsap.sub_20G_nanoplot.html,NaN,7951,29,7095,36,2515141,9797,4096,20000005479,20.000,40160,,Hsap_meta_h6,NaN,NaN,multiple,pb,798,h6,FB00258005,0,0,1,20G,no_hsap,0,,,,
Hsap_meta_h6.v1.pb.concat.no_hsap.sub_30G_nanoplot.html,NaN,7953,29,7100,36,3771885,9803,4097,30000002150,30.000,41796,,Hsap_meta_h6,NaN,NaN,multiple,pb,798,h6,FB00258005,0,0,1,30G,no_hsap,0,,,,
